course_id,title,num_inst,institutions
APK3163,SPORTS NUTRITION,3,FLAC;UF;USF
APK3200C,MOTOR LEARNING,3,FLAC;UCF;UF
APK3220C,BIOMECHANICS IN HUMAN MOTION,3,UF;USF;UWF
APK3312C,PHARM & ERGO AIDS SPORT & HP,2,FGCU;KU
APK3400,SPORTS PSYCHOLOGY,2,UCF;UF
APK4050C,RESEARCH METHODS,4,FGCU;FIU;KU;UF
APK4101,FUNDAMENTALS OF SKELETAL MUSCLE,2,UF;UNF
APK4103C,KINETIC ANATOMY,3,FAMU;UCF;UF
APK4110C,EXERCISE PHYSIOLOGY 1,2,FAMU;FAU
APK4112,EXERCISE PHYSIOLOGY I,4,FGCU;FIU;UCF;UF
APK4114C,STRENGTH AND CONDITIONING II,2,UCF;UWF
APK4119C,EXERCISE PROGRAM DESIGN,3,UCF;USF;UWF
APK4120C,CLINICAL EXERCISE PHYSIOLOGY,3,FGCU;UF;UNF
APK4125C,EXERCISE PRESCRIPTION,6,FIU;FLAC;UCF;UF;UNF;UWF
APK4134C,EXERCISE PHYSIOLOGY II,3,FAU;UCF;USF
APK4136,EXERCISE PROGRAMMING,2,FIU;USF
APK4137,EXERCISE AND SPORT PHYSIOLOGY,2,FGCU;FIU
APK4163,SPORT NUTRITION AND WEIGHT CONTROL,3,FIU;UCF;UWF
APK4200,MOTOR DEVELOPMENT,2,FIU;UWF
APK4220C,APPLIED BIOMECHANICS,3,FLAC;UCF;UWF
APK4400,SPORT PSYCHOLOGY,3,FIU;FSU;USF
APK4402,APPLIED SPORTS PSYCHOLOGY,2,EWU;UCF
APK4600C,PHYSICAL CHANGES AND AGING,2,FLAC;UWF
APK4905C,DIRECTED STUDY,2,UF;UWF
APK4912,APK UNDERGRADUATE RESEARCH,2,UF;UNF
APK4940C,INTERNSHIP,3,FIU;FLAC;UF
APK4941C,EXERCISE SCIENCE INTERNSHIP,3,UNF;USF;UWF
APK5111C,ADVANCED EXERCISE PHYSIOLOGY,2,FIU;FSU
APK5121,SPORT AND EXERCISE PSYCHOLOGY FOR COACHES,2,FSU;UF
APK5166,SPORTS SUPPLEMENTS,2,FSU;UF
APK5177,STRENGTH AND POWER TRAINING FOR SPORT PERFORMANCE,2,FSU;UF
APK5404,SPORT PSYCHOLOGY,2,FSU;UF
APK5702,APPLIED SPORT SCIENCE,3,UF;UNF;UWF
APK6090,PROFESSIONAL PRACTICES IN KINESIOLOGY,2,FIU;UCF
APK6104,DEVELOPMENTAL EXERCISE PHYSIOLOGY,2,UCF;USF
APK6107C,CARDIOVASCULAR EXERCISE PHYSIOLOGY,2,UCF;UNF
APK6111C,ADVANCED EXERCISE PHYSIOLOGY,5,FAU;UCF;UNF;USF;UWF
APK6116C,EXERCISE PHYSIOLOGY I,5,FAU;UCF;UF;UNF;USF
APK6118C,NEUROMUSCULAR ADAPTATION TO EXERCISE,2,UCF;UF
APK6124,EXTREME ENVIRONMENT PHYSIOLOGY,2,UCF;UF
APK6127C,HUMAN PHYSIOLOGICAL ASSESSMENT,3,UCF;UNF;UWF
APK6167C,SPORT NUTRITION AND ERGOGENIC AIDS,3,UCF;UF;UWF
APK6170,EXERCISE PHYSIOLOGY II,2,UCF;UF
APK6176,ADVANCED CONCEPTS IN STRENGTH TRAINING,3,UCF;UF;UNF
APK6226C,SPORT BIOMECHANICS,3,UF;UNF;UWF
APK6235C,KINESIOLOGY INSTRUMENTATION,2,UCF;UNF
APK6406,EXERCISE PSYCHOLOGY,2,UF;USF
APK6408,PERFORMANCE ENHANCEMENT,2,UCF;UF
APK6415,BEHAVIORAL MEDICINE,2,UCF;UNF
APK6416,LIFESTYLE MEDICINE,2,UNF;USF
APK6713,RESEARCH METHODS IN KINESIOLOGY,2,FIU;UCF
APK6900,DIRECTED INDEPENDENT STUDY,2,UF;UNF
APK6940,INTERNSHIP IN EXERCISE SCIENCE,2,UF;UWF
APK6970,MASTER'S RESEARCH,3,FIU;UF;UWF
ARA1120C,ELEMENTARY ARABIC I,6,FAMU;FAU;FSU;UCF;USF;VC
ARA1121C,ELEMENTARY ARABIC II,6,FAMU;FAU;FSU;UCF;USF;VC
ARA1130,ARABIC I,2,FIU;UF
ARA1131,ARABIC II,2,FIU;UF
ARA2200,INTERMEDIATE ARABIC,2,FIU;UCF
ARA2220,MODERN ARABIC III,5,FAMU;FAU;FSU;UF;USF
ARA2221,MODERN ARABIC IV,3,FAU;UF;USF
ARA2240,INTERMEDIATE CONVERSATION,2,FIU;FSU
ARA3241,SPOKEN ARABIC,2,FSU;UF
ARA4905,DIRECTED STUDY,3,FSU;UF;USF
ARA4970,HONORS THESIS,2,FSU;UCF
ARC1001,DESIGN 1.1,2,FAMU;FIU
ARC1002C,INTRODUCTION TO ARCHITECTURE,2,PBSC;UF
ARC1115,GRAPHICS 1,2,FAMU;MDC
ARC1126C,ARCHITECTURAL DRAWING,3,BC;LSSC;MDC
ARC1131C,DESIGN GRAPHICS 1,2,FIU;PBSC
ARC1132C,DESIGN GRAPHICS 2,2,FIU;PBSC
ARC1201C,THEORY OF ARCHITECTURE,2,UCF;VC
ARC1301C,ARCHITECTURAL DESIGN I,14,BC;FAMU;FAU;FIU;GCSC;HC;MDC;PBSC;SPC;SSCF;UCF;UF;USF;VC
ARC1302C,ARCHITECTURAL DESIGN 2,13,BC;FAMU;FAU;FIU;GCSC;HC;MDC;PBSC;SPC;UCF;UF;USF;VC
ARC1461,MATERIALS AND METHODS OF DESIGN,2,FIU;LSSC
ARC1701,ARCHITECTURAL HISTORY I,7,BC;HC;PBSC;SPC;UCF;UF;VC
ARC1702,ARCHITECTURAL HISTORY II,4,PBSC;SPC;UCF;UF
ARC1930,ARCHITECTURE SEMINAR,2,FAMU;FIU
ARC2053,ARCHITECTURAL COMPUTER APPLICATIONS,2,FAMU;MDC
ARC2131C,GRAPHICS III,2,FAMU;USF
ARC2180C,INTRODUCTION TO DIGITAL ARCHITECTURE,7,GCSC;MDC;PBSC;UCF;UF;USF;VC
ARC2201C,THEORY OF ARCHITECTURE,10,BC;FAMU;FAU;HC;MDC;PBSC;SPC;UCF;UF;USF
ARC2303C,ARCHITECTURAL DESIGN 3,13,BC;FAMU;FAU;FIU;GCSC;HC;MDC;PBSC;SPC;UCF;UF;USF;VC
ARC2304C,ARCHITECTURAL DESIGN 4,13,BC;FAMU;FAU;FIU;GCSC;HC;MDC;PBSC;SPC;UCF;UF;USF;VC
ARC2312C,INTRO TO BUILDING ASSEMBLY MODELING,2,GCSC;MDC
ARC2461C,MATERIALS AND METHODS OF CONSTRUCTION,9,BC;FAU;HC;MDC;PBSC;SPC;UCF;UF;VC
ARC2501,ARCHITECTURAL STRUCTURES I,4,FAMU;HC;PBSC;SPC
ARC2580,ARCHITECTURAL STRUCTURES 1,3,BC;FAU;MDC
ARC2701,ARCHITECTURAL HISTORY 1,4,FAMU;FIU;MDC;USF
ARC2702,HISTORY OF ARCHITECTURE II,6,FAMU;FIU;MDC;UCF;USF;VC
ARC2931,ARCHITECTURE SEMINAR,2,FAMU;FIU
ARC2949,COOPERATIVE: ARCHITECTURE,2,GCSC;MDC
ARC3181,ADVANCED TOPICS IN DIGITAL ARCHITECTURE,3,FIU;UCF;UF
ARC3243,DESIGN THEORIES,2,FAMU;FIU
ARC3310C,BUILDING INFORMATION MODELING,2,FIU;UCF
ARC3320,ARCHITECTURAL DESIGN 5,3,FAU;UF;USF
ARC3321,ARCHITECTURAL DESIGN 6,3,FAU;UF;USF
ARC3463C,MATERIALS AND METHODS OF CONSTRUCTION 2,4,FAMU;FAU;UCF;UF
ARC3503,STRUCTURES ONE,4,FAU;UCF;UF;USF
ARC3610,ENVIRONMENTAL TECHNOLOGY 1,3,FAU;UCF;UF
ARC3743,ARCHITECTURAL HISTORY 3,2,UCF;UF
ARC3905,SOLAR DECATHALON,2,FIU;UCF
ARC4173,3D COMPUTER MODELING,2,FAMU;FIU
ARC4220,ARCHITECTURAL THEORY 2,3,FAMU;UCF;UF
ARC4322,VERTICAL STUDIO,3,FAU;UF;USF
ARC4610,BUILDING SYSTEMS,2,FAMU;USF
ARC4620,ENVIRONMENTAL TECHNOLOGY 2,3,FAU;UCF;UF
